Unnamed: 0,vehicle_name,engine_size(l),cylinders,fuel_type,fuel_consumption_comb_(mpg),co2_emissions(g/km)
6076,LEXUS_IS_300_AWD,3.5,6,Z,26,254
6077,LEXUS_IS_350_AWD,3.5,6,Z,26,254
6078,LEXUS_LC_500,5.0,8,Z,22,294
6079,LEXUS_LC_500h,3.5,6,Z,35,189
6080,LEXUS_LS_500_AWD,3.4,6,Z,25,261
6081,LEXUS_LS_500h_AWD,3.5,6,Z,31,214
6082,LEXUS_LX_570,5.7,8,Z,18,371
6083,LEXUS_NX_300_AWD,2.0,4,Z,29,226
6084,LEXUS_NX_300_AWD_F_SPORT,2.0,4,Z,29,232
6085,LEXUS_NX_300h_AWD,2.5,4,X,38,176
6086,LEXUS_RC_300_AWD,3.5,6,Z,25,262
6087,LEXUS_RC_350_AWD,3.5,6,Z,25,262
6088,LEXUS_RC_F,5.0,8,Z,22,289
6089,LEXUS_RX_350_AWD,3.5,6,X,26,252
6090,LEXUS_RX_350_L_AWD,3.5,6,X,25,268
6091,LEXUS_RX_450h_AWD,3.5,6,Z,36,185
6092,LEXUS_RX_450h_L_AWD,3.5,6,Z,35,190
6093,LEXUS_UX_200,2.0,4,X,39,168
6094,LEXUS_UX_250h,2.0,4,X,50,130
6095,LEXUS_UX_250h_AWD,2.0,4,X,47,140
6096,LINCOLN_Continental_AWD,2.7,6,X,24,281
6097,LINCOLN_Continental_AWD,3.0,6,X,23,289
6098,LINCOLN_Continental_AWD,3.7,6,X,23,287
6099,LINCOLN_MKC_AWD,2.0,4,X,26,257
6100,LINCOLN_MKC_AWD_(Start/Stop),2.0,4,X,26,256
6101,LINCOLN_MKC_AWD,2.3,4,X,25,270
6102,LINCOLN_MKT_AWD,3.5,6,X,21,322
6103,LINCOLN_MKT_Livery_AWD,3.7,6,X,22,297
6104,LINCOLN_MKZ_AWD,2.0,4,X,27,245
6105,LINCOLN_MKZ_AWD,3.0,6,X,24,278
6106,LINCOLN_MKZ_Hybrid,2.0,4,X,48,139
6107,LINCOLN_Nautilus,2.0,4,X,26,250
6108,LINCOLN_Nautilus,2.7,6,X,26,259
6109,LINCOLN_Navigator_4X4,3.5,6,X,21,314
6110,MASERATI_Ghibli,3.0,6,Z,23,286
6111,MASERATI_Ghibli_S,3.0,6,Z,22,295
6112,MASERATI_Ghibli_SQ4,3.0,6,Z,22,295
6113,MASERATI_GranTurismo_Convertible,4.7,8,Z,19,354
6114,MASERATI_Levante,3.0,6,Z,21,324
6115,MASERATI_Levante_S,3.0,6,Z,20,330
6116,MASERATI_Levante_GTS,3.8,8,Z,18,360
6117,MASERATI_Levante_Trofeo,3.8,8,Z,18,360
6118,MASERATI_Quattroporte_S,3.0,6,Z,22,299
6119,MASERATI_Quattroporte_SQ4,3.0,6,Z,22,301
6120,MASERATI_Quattroporte_GTS,3.8,8,Z,21,321
6121,MAZDA_CX-3,2.0,4,X,37,179
6122,MAZDA_CX-3,2.0,4,X,35,186
6123,MAZDA_CX-3_4WD,2.0,4,X,35,189
6124,MAZDA_CX-5,2.0,4,X,32,206
6125,MAZDA_CX-5,2.5,4,X,32,206
6126,MAZDA_CX-5_(Cylinder_Deactivation),2.5,4,X,33,201
6127,MAZDA_CX-5_4WD,2.5,4,X,30,217
6128,MAZDA_CX-5_4WD_(Cylinder_Deactivation),2.5,4,X,31,208
6129,MAZDA_CX-5_Turbo_4WD,2.5,4,X,29,230
6130,MAZDA_CX-5_Diesel_4WD,2.2,4,D,34,227
6131,MAZDA_CX-9,2.5,4,X,29,225
6132,MAZDA_CX-9_4WD,2.5,4,X,27,244
6133,MAZDA_Mazda3_4-Door,2.0,4,X,37,178
6134,MAZDA_Mazda3_4-Door_(SIL),2.0,4,X,37,180
6135,MAZDA_Mazda3_4-Door,2.5,4,X,37,181
6136,MAZDA_Mazda3_4-Door_(Cylinder_Deactivation),2.5,4,X,36,183
6137,MAZDA_Mazda3_4-Door_4WD,2.5,4,X,34,192
6138,MAZDA_Mazda3_5-Door,2.0,4,X,37,181
6139,MAZDA_Mazda3_5-Door_(SIL),2.0,4,X,36,181
6140,MAZDA_Mazda3_5-Door,2.5,4,X,35,187
6141,MAZDA_Mazda3_5-Door,2.5,4,X,35,189
6142,MAZDA_Mazda3_5-Door_4WD,2.5,4,X,32,204
6143,MAZDA_Mazda6,2.5,4,X,35,187
6144,MAZDA_Mazda6_Turbo,2.5,4,X,32,208
6145,MAZDA_MX-5,2.0,4,Z,36,186
6146,MAZDA_MX-5_(SIL),2.0,4,Z,35,189
6147,MERCEDES-BENZ_A_220,2.0,4,Z,34,195
6148,MERCEDES-BENZ_A_220_4MATIC,2.0,4,Z,33,199
6149,MERCEDES-BENZ_A_250,2.0,4,Z,34,192
6150,MERCEDES-BENZ_A_250_4MATIC,2.0,4,Z,33,201
6151,MERCEDES-BENZ_AMG_C_43_4MATIC,3.0,6,Z,26,253
6152,MERCEDES-BENZ_AMG_C_43_4MATIC_Cabriolet,3.0,6,Z,25,263
6153,MERCEDES-BENZ_AMG_C_43_4MATIC_Coupe,3.0,6,Z,25,255
6154,MERCEDES-BENZ_AMG_C_43_4MATIC_Wagon,3.0,6,Z,26,255
6155,MERCEDES-BENZ_AMG_C_63,4.0,8,Z,25,263
6156,MERCEDES-BENZ_AMG_C_63_S,4.0,8,Z,25,263
6157,MERCEDES-BENZ_AMG_C_63_S_Cabriolet,4.0,8,Z,24,282
6158,MERCEDES-BENZ_AMG_C_63_S_Coupe,4.0,8,Z,24,277
6159,MERCEDES-BENZ_AMG_CLA_45_4MATIC,2.0,4,Z,31,217
6160,MERCEDES-BENZ_AMG_CLS_53_4MATIC+,3.0,6,Z,26,235
6161,MERCEDES-BENZ_AMG_E_53_4MATIC+,3.0,6,Z,29,232
6162,MERCEDES-BENZ_AMG_E_53_4MATIC+_Cabriolet,3.0,6,Z,26,245
6163,MERCEDES-BENZ_AMG_E_53_4MATIC+_Coupe,3.0,6,Z,27,237
6164,MERCEDES-BENZ_AMG_E_53_4MATIC+_Wagon,3.0,6,Z,28,239
6165,MERCEDES-BENZ_AMG_E_63_S_4MATIC+,4.0,8,Z,21,318
6166,MERCEDES-BENZ_AMG_E_63_S_4MATIC+_Wagon,4.0,8,Z,22,299
6167,MERCEDES-BENZ_AMG_G_63,4.0,8,Z,17,396
6168,MERCEDES-BENZ_AMG_GLA_45_4MATIC,2.0,4,Z,29,225
6169,MERCEDES-BENZ_AMG_GLC_43_4MATIC,3.0,6,Z,25,262
6170,MERCEDES-BENZ_AMG_GLC_43_4MATIC_Coupe,3.0,6,Z,25,265
6171,MERCEDES-BENZ_AMG_GLC_63_S_4MATIC+,4.0,8,Z,21,309
6172,MERCEDES-BENZ_AMG_GLC_63_S_4MATIC+_Coupe,4.0,8,Z,21,309
6173,MERCEDES-BENZ_AMG_GLE_43_4MATIC,3.0,6,Z,23,292
6174,MERCEDES-BENZ_AMG_GLE_43_4MATIC_Coupe,3.0,6,Z,22,297
6175,MERCEDES-BENZ_AMG_GLE_63_S_4MATIC,4.7,8,Z,18,370
6176,MERCEDES-BENZ_AMG_GLE_63_S_4MATIC_Coupe,4.7,8,Z,19,357
6177,MERCEDES-BENZ_AMG_GLS_63_4MATIC,4.7,8,Z,18,370
6178,MERCEDES-BENZ_AMG_GT_53_4MATIC+_Coupe,3.0,6,Z,25,264
6179,MERCEDES-BENZ_AMG_GT_63_4MATIC+_Coupe,4.0,8,Z,21,323
6180,MERCEDES-BENZ_AMG_GT_63_S_4MATIC+_Coupe,4.0,8,Z,21,324
6181,MERCEDES-BENZ_AMG_GT_C_Coupe,4.0,8,Z,21,315
6182,MERCEDES-BENZ_AMG_GT_C_Roadster,4.0,8,Z,21,315
6183,MERCEDES-BENZ_AMG_GT_R_Coupe,4.0,8,Z,20,327
6184,MERCEDES-BENZ_AMG_S_63_4MATIC+,4.0,8,Z,24,275
6185,MERCEDES-BENZ_AMG_S_63_4MATIC+_Cabriolet,4.0,8,Z,22,306
6186,MERCEDES-BENZ_AMG_S_63_4MATIC+_Coupe,4.0,8,Z,24,271
6187,MERCEDES-BENZ_AMG_S_65,6.0,12,Z,19,356
6188,MERCEDES-BENZ_AMG_S_65_Cabriolet,6.0,12,Z,20,337
6189,MERCEDES-BENZ_AMG_S_65_Coupe,6.0,12,Z,19,343
6190,MERCEDES-BENZ_AMG_SL_63,5.5,8,Z,22,303
6191,MERCEDES-BENZ_AMG_SLC_43,3.0,6,Z,28,238
6192,MERCEDES-BENZ_B_250,2.0,4,Z,34,196
6193,MERCEDES-BENZ_B_250_4MATIC,2.0,4,Z,31,215
6194,MERCEDES-BENZ_C_300_4MATIC,2.0,4,Z,30,219
6195,MERCEDES-BENZ_C_300_4MATIC_Cabriolet,2.0,4,Z,29,231
6196,MERCEDES-BENZ_C_300_4MATIC_Coupe,2.0,4,Z,30,221
6197,MERCEDES-BENZ_C_300_4MATIC_Wagon,2.0,4,Z,30,221
6198,MERCEDES-BENZ_CLA_250,2.0,4,Z,34,193
6199,MERCEDES-BENZ_CLA_250_4MATIC,2.0,4,Z,32,204
6200,MERCEDES-BENZ_CLS_450_4MATIC,3.0,6,Z,29,213
6201,MERCEDES-BENZ_E_300_4MATIC,2.0,4,Z,29,228
6202,MERCEDES-BENZ_E_450_4MATIC,3.0,6,Z,27,244
6203,MERCEDES-BENZ_E_450_4MATIC_Cabriolet,3.0,6,Z,24,271
6204,MERCEDES-BENZ_E_450_4MATIC_Coupe,3.0,6,Z,26,257
6205,MERCEDES-BENZ_E_450_4MATIC_Wagon,3.0,6,Z,26,254
6206,MERCEDES-BENZ_G_550,4.0,8,Z,17,378
6207,MERCEDES-BENZ_GLA_250_4MATIC,2.0,4,Z,31,209
6208,MERCEDES-BENZ_GLC_300_4MATIC,2.0,4,Z,28,234
6209,MERCEDES-BENZ_GLC_300_4MATIC_Coupe,2.0,4,Z,28,234
6210,MERCEDES-BENZ_GLE_400_4MATIC,3.0,6,Z,23,282
6211,MERCEDES-BENZ_GLS_450_4MATIC,3.0,6,Z,21,312
6212,MERCEDES-BENZ_GLS_550_4MATIC,4.7,8,Z,19,355
6213,MERCEDES-BENZ_Maybach_S_560_4MATIC,4.0,8,Z,23,286
6214,MERCEDES-BENZ_Maybach_S_650,6.0,12,Z,19,355
6215,MERCEDES-BENZ_Metris_Cargo,2.0,4,Z,26,251
6216,MERCEDES-BENZ_Metris_Cargo_LWB,2.0,4,Z,27,248
6217,MERCEDES-BENZ_Metris_Passenger,2.0,4,Z,25,268
6218,MERCEDES-BENZ_S_450_4MATIC_SWB,3.0,6,Z,26,253
6219,MERCEDES-BENZ_S_560_Cabriolet,4.0,8,Z,24,275
6220,MERCEDES-BENZ_S_560_4MATIC,4.0,8,Z,25,265
6221,MERCEDES-BENZ_S_560_4MATIC_SWB,4.0,8,Z,25,265
6222,MERCEDES-BENZ_SL_450,3.0,6,Z,27,241
6223,MERCEDES-BENZ_SL_550,4.7,8,Z,24,270
6224,MERCEDES-BENZ_SLC_300,2.0,4,Z,32,205
6225,MINI_Cooper_3_Door,1.5,3,Z,36,184
6226,MINI_Cooper_3_Door,1.5,3,Z,38,175
6227,MINI_Cooper_5_Door,1.5,3,Z,36,184
6228,MINI_Cooper_5_Door,1.5,3,Z,38,175
6229,MINI_Cooper_Clubman_ALL4,1.5,3,Z,31,212
6230,MINI_Cooper_Clubman_ALL4,1.5,3,Z,31,214
6231,MINI_Cooper_Convertible,1.5,3,Z,36,184
6232,MINI_Cooper_Convertible,1.5,3,Z,38,175
6233,MINI_Cooper_Countryman_ALL4,1.5,3,Z,31,215
6234,MINI_Cooper_Countryman_ALL4,1.5,3,Z,31,214
6235,MINI_Cooper_S_3_Door,2.0,4,Z,34,197
6236,MINI_Cooper_S_3_Door,2.0,4,Z,31,210
6237,MINI_Cooper_S_5_Door,2.0,4,Z,34,197
6238,MINI_Cooper_S_5_Door,2.0,4,Z,31,210
6239,MINI_Cooper_S_Clubman_ALL4,2.0,4,Z,31,214
6240,MINI_Cooper_S_Clubman_ALL4,2.0,4,Z,29,227
6241,MINI_Cooper_S_Convertible,2.0,4,Z,34,197
6242,MINI_Cooper_S_Convertible,2.0,4,Z,31,210
6243,MINI_Cooper_S_Countryman_ALL4,2.0,4,Z,31,215
6244,MINI_Cooper_S_Countryman_ALL4,2.0,4,Z,29,228
6245,MINI_John_Cooper_Works_3_Door,2.0,4,Z,34,197
6246,MINI_John_Cooper_Works_3_Door,2.0,4,Z,31,210
6247,MINI_John_Cooper_Works_Clubman_ALL4,2.0,4,Z,31,214
6248,MINI_John_Cooper_Works_Clubman_ALL4,2.0,4,Z,29,227
6249,MINI_John_Cooper_Works_Convertible,2.0,4,Z,34,197
6250,MINI_John_Cooper_Works_Convertible,2.0,4,Z,30,220
6251,MINI_John_Cooper_Works_Countryman_ALL4,2.0,4,Z,30,220
6252,MINI_John_Cooper_Works_Countryman_ALL4,2.0,4,Z,29,228
6253,MITSUBISHI_Eclipse_Cross_4WD,1.5,4,X,30,216
6254,MITSUBISHI_Mirage,1.2,3,X,46,143
6255,MITSUBISHI_Mirage,1.2,3,X,43,151
6256,MITSUBISHI_Mirage_G4,1.2,3,X,44,148
6257,MITSUBISHI_Mirage_G4,1.2,3,X,43,153
6258,MITSUBISHI_Outlander_4WD,2.4,4,X,31,212
6259,MITSUBISHI_Outlander_4WD,3.0,6,Z,27,246
6260,MITSUBISHI_RVR,2.0,4,X,32,206
6261,MITSUBISHI_RVR_4WD,2.0,4,X,31,213
6262,MITSUBISHI_RVR_4WD,2.4,4,X,30,218
6263,NISSAN_370Z,3.7,6,Z,25,261
6264,NISSAN_370Z,3.7,6,Z,25,270
6265,NISSAN_370Z_Roadster,3.7,6,Z,25,271
6266,NISSAN_370Z_Roadster,3.7,6,Z,24,279
6267,NISSAN_Altima,2.5,4,X,38,174
6268,NISSAN_Altima_SR/Platinum,2.0,4,X,35,190
6269,NISSAN_Altima_SR/Platinum,2.5,4,X,38,177
6270,NISSAN_Altima_AWD,2.5,4,X,36,186
6271,NISSAN_Altima_AWD_SR/Platinum,2.5,4,X,35,190
6272,NISSAN_Armada_4WD,5.6,8,X,18,364
6273,NISSAN_Frontier,2.5,4,X,23,290
6274,NISSAN_Frontier,4.0,6,X,22,299
6275,NISSAN_Frontier_4WD,4.0,6,X,20,326
6276,NISSAN_Frontier_4WD,4.0,6,X,21,317
6277,NISSAN_GT-R,3.8,6,Z,22,295
6278,NISSAN_Kicks,1.6,4,X,39,169
6279,NISSAN_Maxima,3.5,6,Z,29,233
6280,NISSAN_Micra,1.6,4,X,35,188
6281,NISSAN_Micra,1.6,4,X,36,186
6282,NISSAN_Murano,3.5,6,X,28,240
6283,NISSAN_Murano_AWD,3.5,6,X,27,242
6284,NISSAN_NV200_Cargo_Van,2.0,4,X,30,218
6285,NISSAN_Pathfinder,3.5,6,X,28,240
6286,NISSAN_Pathfinder_4WD,3.5,6,X,26,250
6287,NISSAN_Pathfinder_4WD_Platinum,3.5,6,X,26,259
6288,NISSAN_Qashqai,2.0,4,X,35,188
6289,NISSAN_Qashqai,2.0,4,X,31,217
6290,NISSAN_Qashqai_AWD,2.0,4,X,34,198
6291,NISSAN_Rogue,2.5,4,X,34,192
6292,NISSAN_Rogue_AWD,2.5,4,X,32,204
6293,NISSAN_Sentra,1.8,4,X,39,172
6294,NISSAN_Sentra,1.8,4,X,36,183
6295,NISSAN_Sentra_(Turbo),1.6,4,Z,34,193
6296,NISSAN_Sentra_(Turbo),1.6,4,Z,34,195
6297,NISSAN_Sentra_Nismo,1.6,4,Z,32,205
6298,NISSAN_Sentra_Nismo,1.6,4,Z,32,204
6299,NISSAN_Titan,5.6,8,X,21,312
6300,NISSAN_Titan_4WD,5.6,8,X,21,315
6301,NISSAN_Titan_4WD_Pro-4X,5.6,8,X,20,331
6302,NISSAN_Versa,1.6,4,X,40,164
6303,NISSAN_Versa,1.6,4,X,37,180
6304,PORSCHE_911_Carrera,3.0,6,Z,30,221
6305,PORSCHE_911_Carrera,3.0,6,Z,28,237
6306,PORSCHE_911_Carrera_Cabriolet,3.0,6,Z,29,227
6307,PORSCHE_911_Carrera_Cabriolet,3.0,6,Z,27,241
6308,PORSCHE_911_Carrera_GTS,3.0,6,Z,27,243
6309,PORSCHE_911_Carrera_GTS,3.0,6,Z,25,260
6310,PORSCHE_911_Carrera_GTS_Cabriolet,3.0,6,Z,26,249
6311,PORSCHE_911_Carrera_GTS_Cabriolet,3.0,6,Z,26,258
6312,PORSCHE_911_Carrera_S,3.0,6,Z,29,226
6313,PORSCHE_911_Carrera_S,3.0,6,Z,27,242
6314,PORSCHE_911_Carrera_S_Cabriolet,3.0,6,Z,29,228
6315,PORSCHE_911_Carrera_S_Cabriolet,3.0,6,Z,27,243
6316,PORSCHE_911_Carrera_T,3.0,6,Z,27,248
6317,PORSCHE_911_Carrera_T,3.0,6,Z,23,286
6318,PORSCHE_911_Carrera_4,3.0,6,Z,29,225
6319,PORSCHE_911_Carrera_4,3.0,6,Z,27,242
6320,PORSCHE_911_Carrera_4_Cabriolet,3.0,6,Z,29,230
6321,PORSCHE_911_Carrera_4_Cabriolet,3.0,6,Z,27,246
6322,PORSCHE_911_Carrera_4_GTS,3.0,6,Z,27,248
6323,PORSCHE_911_Carrera_4_GTS,3.0,6,Z,26,257
6324,PORSCHE_911_Carrera_4_GTS_Cabriolet,3.0,6,Z,26,250
6325,PORSCHE_911_Carrera_4_GTS_Cabriolet,3.0,6,Z,25,260
6326,PORSCHE_911_Carrera_4S,3.0,6,Z,29,232
6327,PORSCHE_911_Carrera_4S,3.0,6,Z,27,243
6328,PORSCHE_911_Carrera_4S_Cabriolet,3.0,6,Z,29,231
6329,PORSCHE_911_Carrera_4S_Cabriolet,3.0,6,Z,27,246
6330,PORSCHE_911_GT2_RS,3.8,6,Z,21,315
6331,PORSCHE_911_GT3,4.0,6,Z,20,324
6332,PORSCHE_911_GT3,4.0,6,Z,19,352
6333,PORSCHE_911_GT3_RS,4.0,6,Z,20,335
6334,PORSCHE_911_GT3_Touring,4.0,6,Z,20,334
6335,PORSCHE_911_Speedster,4.0,6,Z,19,350
6336,PORSCHE_911_Targa_4,3.0,6,Z,29,228
6337,PORSCHE_911_Targa_4,3.0,6,Z,27,246
6338,PORSCHE_911_Targa_4_GTS,3.0,6,Z,26,251
6339,PORSCHE_911_Targa_4_GTS,3.0,6,Z,25,266
6340,PORSCHE_911_Targa_4S,3.0,6,Z,28,233
6341,PORSCHE_911_Targa_4S,3.0,6,Z,27,246
6342,PORSCHE_911_Turbo,3.8,6,Z,25,266
6343,PORSCHE_911_Turbo_Cabriolet,3.8,6,Z,25,267
6344,PORSCHE_911_Turbo_S,3.8,6,Z,25,266
6345,PORSCHE_911_Turbo_S_Cabriolet,3.8,6,Z,25,267
6346,PORSCHE_911_Turbo_S_Exclusive_Cabriolet,3.8,6,Z,22,297
6347,PORSCHE_Boxster,2.0,4,Z,30,219
6348,PORSCHE_Boxster,2.0,4,Z,29,229
6349,PORSCHE_Boxster_GTS,2.5,4,Z,27,249
6350,PORSCHE_Boxster_GTS,2.5,4,Z,26,257
6351,PORSCHE_Boxster_S,2.5,4,Z,29,231
6352,PORSCHE_Boxster_S,2.5,4,Z,26,249
6353,PORSCHE_Cayenne,3.0,6,Z,25,265
6354,PORSCHE_Cayenne_S,2.9,6,Z,24,275
6355,PORSCHE_Cayenne_Turbo,4.0,8,Z,20,329
6356,PORSCHE_Cayman,2.0,4,Z,30,219
6357,PORSCHE_Cayman,2.0,4,Z,29,229
6358,PORSCHE_Cayman_GTS,2.5,4,Z,27,249
6359,PORSCHE_Cayman_GTS,2.5,4,Z,26,257
6360,PORSCHE_Cayman_S,2.5,4,Z,29,231
6361,PORSCHE_Cayman_S,2.5,4,Z,26,249
6362,PORSCHE_Macan,2.0,4,Z,25,264
6363,PORSCHE_Macan_S,3.0,6,Z,24,272
6364,PORSCHE_Panamera,3.0,6,Z,26,250
6365,PORSCHE_Panamera_4,3.0,6,Z,26,253
6366,PORSCHE_Panamera_4_Executive,3.0,6,Z,26,253
6367,PORSCHE_Panamera_4_ST,3.0,6,Z,26,250
6368,PORSCHE_Panamera_4S,2.9,6,Z,25,261
6369,PORSCHE_Panamera_4S_Executive,2.9,6,Z,25,261
6370,PORSCHE_Panamera_4S_ST,2.9,6,Z,24,273
6371,PORSCHE_Panamera_GTS,4.0,8,Z,22,295
6372,PORSCHE_Panamera_GTS_ST,4.0,8,Z,21,313
6373,PORSCHE_Panamera_Turbo,4.0,8,Z,25,261
6374,PORSCHE_Panamera_Turbo_Executive,4.0,8,Z,25,261
6375,PORSCHE_Panamera_Turbo_ST,4.0,8,Z,24,279
6376,RAM_1500_eTorque,3.6,6,X,26,253
6377,RAM_1500_HFE_eTorque,3.6,6,X,27,246
6378,RAM_1500,5.7,8,X,21,320
6379,RAM_1500_eTorque,5.7,8,X,23,290
6380,RAM_1500_4X4_eTorque,3.6,6,X,25,260
6381,RAM_1500_4X4,5.7,8,X,20,325
6382,RAM_1500_4X4_eTorque,5.7,8,X,22,302
6383,RAM_1500_Classic_EcoDiesel,3.0,6,D,27,278
6384,RAM_1500_Classic_FFV,3.6,6,X,24,280
6385,RAM_1500_Classic_FFV,3.6,6,E,17,283
6386,RAM_1500_Classic,5.7,8,X,19,346
6387,RAM_1500_Classic,5.7,8,X,21,319
6388,RAM_1500_Classic_4X4_EcoDiesel,3.0,6,D,26,289
6389,RAM_1500_Classic_4X4_FFV,3.6,6,X,22,294
6390,RAM_1500_Classic_4X4_FFV,3.6,6,E,16,300
6391,RAM_1500_Classic_4X4,5.7,8,X,17,382
6392,RAM_1500_Classic_4X4,5.7,8,X,20,328
6393,RAM_ProMaster_City,2.4,4,X,29,232
6394,ROLLS-ROYCE_Cullinan,6.7,12,Z,17,382
6395,ROLLS-ROYCE_Dawn,6.6,12,Z,17,397
6396,ROLLS-ROYCE_Ghost,6.6,12,Z,17,397
6397,ROLLS-ROYCE_Ghost_EWB,6.6,12,Z,17,397
6398,ROLLS-ROYCE_Phantom,6.7,12,Z,17,382
6399,ROLLS-ROYCE_Phantom_EWB,6.7,12,Z,17,382
6400,ROLLS-ROYCE_Wraith,6.6,12,Z,17,388
6401,SUBARU_Ascent_AWD,2.4,4,X,27,244
6402,SUBARU_BRZ,2.0,4,Z,33,200
6403,SUBARU_BRZ,2.0,4,Z,29,231
6404,SUBARU_Crosstrek_AWD,2.0,4,X,35,188
6405,SUBARU_Crosstrek_AWD,2.0,4,X,30,220
6406,SUBARU_Forester_AWD,2.5,4,X,34,192
6407,SUBARU_Impreza_4-Door_AWD,2.0,4,X,38,174
6408,SUBARU_Impreza_4-Door_AWD,2.0,4,X,32,209
6409,SUBARU_Impreza_5-Door_AWD,2.0,4,X,37,177
6410,SUBARU_Impreza_5-Door_AWD,2.0,4,X,31,211
6411,SUBARU_Legacy_AWD,2.5,4,X,34,193
6412,SUBARU_Legacy_AWD,3.6,6,X,27,241
6413,SUBARU_Outback_AWD,2.5,4,X,33,198
6414,SUBARU_Outback_AWD,3.6,6,X,27,247
6415,SUBARU_WRX_AWD,2.0,4,Z,25,256
6416,SUBARU_WRX_AWD,2.0,4,Z,28,235
6417,SUBARU_WRX_STI_AWD,2.5,4,Z,22,296
6418,TOYOTA_4Runner_4WD,4.0,6,X,21,308
6419,TOYOTA_4Runner_4WD_(Part-Time_4WD),4.0,6,X,21,308
6420,TOYOTA_86,2.0,4,Z,32,204
6421,TOYOTA_86,2.0,4,Z,29,232
6422,TOYOTA_Avalon,3.5,6,X,30,220
6423,TOYOTA_Camry,2.5,4,X,41,164
6424,TOYOTA_Camry_LE/SE,2.5,4,X,38,173
6425,TOYOTA_Camry_XLE/XSE,2.5,4,X,38,175
6426,TOYOTA_Camry,3.5,6,X,31,210
6427,TOYOTA_Camry_XSE,3.5,6,X,31,215
6428,TOYOTA_Camry_Hybrid_LE,2.5,4,X,58,113
6429,TOYOTA_Camry_Hybrid_XLE/SE,2.5,4,X,55,121
6430,TOYOTA_C-HR,2.0,4,X,34,189
6431,TOYOTA_Corolla,1.8,4,X,38,174
6432,TOYOTA_Corolla,1.8,4,X,37,178
6433,TOYOTA_Corolla,1.8,4,X,37,178
6434,TOYOTA_Corolla_LE_Eco,1.8,4,X,41,163
6435,TOYOTA_Corolla_Hatchback,2.0,4,X,42,157
6436,TOYOTA_Corolla_Hatchback,2.0,4,X,38,174
6437,TOYOTA_Highlander,3.5,6,X,27,243
6438,TOYOTA_Highlander_AWD,3.5,6,X,27,250
6439,TOYOTA_Highlander_AWD_(Start/Stop_System),3.5,6,X,27,248
6440,TOYOTA_Highlander_AWD_LE,3.5,6,X,27,242
6441,TOYOTA_Highlander_Hybrid_AWD,3.5,6,X,34,193
6442,TOYOTA_Prius,1.8,4,X,64,105
6443,TOYOTA_Prius_AWD,1.8,4,X,60,109
6444,TOYOTA_Prius_c,1.5,4,X,55,120
6445,TOYOTA_RAV4,2.5,4,X,36,183
6446,TOYOTA_RAV4_AWD,2.5,4,X,34,190
6447,TOYOTA_RAV4_Hybrid_AWD,2.5,4,X,47,140
6448,TOYOTA_Sequoia_4WD,5.7,8,X,17,384
6449,TOYOTA_Sienna,3.5,6,X,26,254
6450,TOYOTA_Sienna_AWD,3.5,6,X,24,274
6451,TOYOTA_Tacoma,2.7,4,X,25,263
6452,TOYOTA_Tacoma_4WD,2.7,4,X,24,274
6453,TOYOTA_Tacoma_4WD,3.5,6,X,24,278
6454,TOYOTA_Tacoma_4WD,3.5,6,X,22,299
6455,TOYOTA_Tacoma_4WD_D-Cab_Off-Road,3.5,6,X,22,300
6456,TOYOTA_Tundra,5.7,8,X,18,371
6457,TOYOTA_Tundra_4WD,4.6,8,X,19,354
6458,TOYOTA_Tundra_4WD,5.7,8,X,17,382
6459,TOYOTA_Yaris,1.5,4,X,43,155
6460,TOYOTA_Yaris_(SIL),1.5,4,X,42,164
6461,TOYOTA_Yaris_Hatchback,1.5,4,X,38,173
6462,TOYOTA_Yaris_Hatchback,1.5,4,X,39,169
6463,VOLKSWAGEN_Arteon_4MOTION,2.0,4,Z,27,244
6464,VOLKSWAGEN_Atlas,2.0,4,X,27,245
6465,VOLKSWAGEN_Atlas_4MOTION,3.6,6,X,23,286
6466,VOLKSWAGEN_Beetle,2.0,4,X,34,191
6467,VOLKSWAGEN_Beetle_Convertible,2.0,4,X,34,191
6468,VOLKSWAGEN_Beetle_Dune,2.0,4,X,35,189
6469,VOLKSWAGEN_Beetle_Dune_Convertible,2.0,4,X,35,189
6470,VOLKSWAGEN_Golf,1.4,4,X,38,172
6471,VOLKSWAGEN_Golf,1.4,4,X,38,172
6472,VOLKSWAGEN_Golf_GTI,2.0,4,X,33,202
6473,VOLKSWAGEN_Golf_GTI,2.0,4,X,32,203
6474,VOLKSWAGEN_Golf_R,2.0,4,Z,31,213
6475,VOLKSWAGEN_Golf_R,2.0,4,Z,29,232
6476,VOLKSWAGEN_Golf_Alltrack,1.8,4,X,30,220
6477,VOLKSWAGEN_Golf_Alltrack,1.8,4,X,29,225
6478,VOLKSWAGEN_Golf_SportWagen,1.4,4,X,37,178
6479,VOLKSWAGEN_Golf_SportWagen,1.4,4,X,38,172
6480,VOLKSWAGEN_Golf_SportWagen_4MOTION,1.8,4,X,29,224
6481,VOLKSWAGEN_Golf_SportWagen_4MOTION,1.8,4,X,30,218
6482,VOLKSWAGEN_Jetta,1.4,4,X,40,162
6483,VOLKSWAGEN_Jetta,1.4,4,X,40,163
6484,VOLKSWAGEN_Jetta_GLI,2.0,4,X,34,196
6485,VOLKSWAGEN_Jetta_GLI,2.0,4,X,33,200
6486,VOLKSWAGEN_Passat,2.0,4,X,35,188
6487,VOLKSWAGEN_Tiguan,2.0,4,X,30,221
